#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
1.1515527950e+00 1.4972943714e+01 0.0000000000e+00 8.2961735203e-50 0.0000000000e+00 0.0000000000e+00
1.1540372671e+00 1.5218414144e+01 0.0000000000e+00 2.0397692451e-51 0.0000000000e+00 0.0000000000e+00
1.1565217391e+00 1.5463884573e+01 0.0000000000e+00 4.7218862401e-53 0.0000000000e+00 0.0000000000e+00
1.1590062112e+00 1.5709355003e+01 0.0000000000e+00 1.0291561377e-54 0.0000000000e+00 0.0000000000e+00
1.1614906832e+00 1.5954825433e+01 0.0000000000e+00 2.1119239982e-56 0.0000000000e+00 0.0000000000e+00
1.1639751553e+00 1.6200295862e+01 0.0000000000e+00 4.0804359961e-58 0.0000000000e+00 0.0000000000e+00
1.1664596273e+00 1.6445766292e+01 0.0000000000e+00 7.4227720394e-60 0.0000000000e+00 0.0000000000e+00
1.1689440994e+00 1.6691236722e+01 0.0000000000e+00 1.2713260453e-61 0.0000000000e+00 0.0000000000e+00
1.1714285714e+00 1.6936707152e+01 0.0000000000e+00 2.0501188258e-63 0.0000000000e+00 0.0000000000e+00
1.1739130435e+00 1.7182177581e+01 0.0000000000e+00 3.1126650635e-65 0.0000000000e+00 0.0000000000e+00
1.1763975155e+00 1.7427648011e+01 0.0000000000e+00 4.4495594821e-67 0.0000000000e+00 0.0000000000e+00
1.1788819876e+00 1.7673118441e+01 0.0000000000e+00 5.9887048634e-69 0.0000000000e+00 0.0000000000e+00
1.1813664596e+00 1.7918588871e+01 0.0000000000e+00 7.5889217107e-71 0.0000000000e+00 0.0000000000e+00
1.1838509317e+00 1.8164059300e+01 0.0000000000e+00 9.0543755248e-73 0.0000000000e+00 0.0000000000e+00
1.1863354037e+00 1.8409529730e+01 0.0000000000e+00 1.0171106479e-74 0.0000000000e+00 0.0000000000e+00
1.1888198758e+00 1.8655000160e+01 0.0000000000e+00 1.0757445815e-76 0.0000000000e+00 0.0000000000e+00
1.1913043478e+00 1.8900470589e+01 0.0000000000e+00 1.0712267320e-78 0.0000000000e+00 0.0000000000e+00
1.1937888199e+00 1.9145941019e+01 0.0000000000e+00 1.0043495850e-80 0.0000000000e+00 0.0000000000e+00
1.1962732919e+00 1.9391411449e+01 0.0000000000e+00 8.8658356285e-83 0.0000000000e+00 0.0000000000e+00
1.1987577640e+00 1.9636881879e+01 0.0000000000e+00 7.3686124281e-85 0.0000000000e+00 0.0000000000e+00
